,date,close,volume,instrument
204,2023-09-21,173.93,63149116.0,AAPL.O
205,2023-09-22,174.79,56725385.0,AAPL.O
206,2023-09-25,176.08,46172740.0,AAPL.O
207,2023-09-26,171.96,64588945.0,AAPL.O
208,2023-09-27,170.43,66921808.0,AAPL.O
209,2023-08-29,184.12,53003948.0,AAPL.O
210,2023-08-30,187.65,60813888.0,AAPL.O
211,2023-08-31,187.87,60794467.0,AAPL.O
212,2023-09-01,189.46,45766503.0,AAPL.O
213,2023-09-05,189.7,45280027.0,AAPL.O
214,2023-11-03,176.65,79829246.0,AAPL.O
215,2023-11-06,179.23,63841310.0,AAPL.O
216,2023-11-07,181.82,70529966.0,AAPL.O
217,2023-11-08,182.89,49340282.0,AAPL.O
218,2023-11-09,182.41,53763540.0,AAPL.O
219,2023-10-19,175.46,59302863.0,AAPL.O
220,2023-10-20,172.88,64244028.0,AAPL.O
221,2023-10-23,173.0,55980109.0,AAPL.O
222,2023-10-24,173.44,43816644.0,AAPL.O
223,2023-10-25,171.1,57156962.0,AAPL.O
224,2023-10-26,166.89,70625258.0,AAPL.O
225,2023-12-04,189.43,43389519.0,AAPL.O
226,2023-12-05,193.42,66628398.0,AAPL.O
227,2023-12-06,192.32,41089737.0,AAPL.O
228,2023-12-07,194.27,47477655.0,AAPL.O
229,2023-12-08,195.71,53406358.0,AAPL.O
230,2023-09-28,170.69,56294419.0,AAPL.O
231,2023-09-29,171.21,51861083.0,AAPL.O
232,2023-10-02,173.75,52164535.0,AAPL.O
233,2023-10-03,172.4,49594613.0,AAPL.O
234,2023-10-04,173.66,53020286.0,AAPL.O
235,2023-11-10,186.4,66177922.0,AAPL.O
236,2023-11-13,184.8,43627519.0,AAPL.O
237,2023-11-14,187.44,60108378.0,AAPL.O
238,2023-11-15,188.01,53790499.0,AAPL.O
239,2023-11-16,189.71,54412915.0,AAPL.O
240,2023-10-27,168.22,58499129.0,AAPL.O
241,2023-10-30,170.29,51130955.0,AAPL.O
242,2023-10-31,170.77,44846017.0,AAPL.O
243,2023-11-01,173.97,56934906.0,AAPL.O
244,2023-11-02,177.57,77334752.0,AAPL.O
245,2023-12-11,193.18,60943699.0,AAPL.O
246,2023-12-12,194.71,52696900.0,AAPL.O
247,2023-12-13,197.96,70404183.0,AAPL.O
248,2023-12-14,198.11,66831572.0,AAPL.O
249,2023-12-15,197.57,128538401.0,AAPL.O
250,2023-12-18,195.89,55751861.0,AAPL.O
251,2023-11-17,189.69,50941404.0,AAPL.O
252,2023-11-20,191.45,46538614.0,AAPL.O
253,2023-11-21,190.64,38134485.0,AAPL.O
254,2023-11-22,191.31,39630011.0,AAPL.O
255,2023-11-24,189.97,24048344.0,AAPL.O
256,2023-12-19,196.94,40714051.0,AAPL.O
257,2023-12-20,194.83,52242815.0,AAPL.O
258,2023-12-21,194.68,46482549.0,AAPL.O
259,2023-12-22,193.6,37149570.0,AAPL.O
260,2023-12-26,193.05,28919310.0,AAPL.O
261,2023-11-27,189.79,40552609.0,AAPL.O
262,2023-11-28,190.4,38415419.0,AAPL.O
263,2023-11-29,189.37,43014224.0,AAPL.O
264,2023-11-30,189.95,48794366.0,AAPL.O
265,2023-12-01,191.24,45704823.0,AAPL.O
266,2023-12-27,193.15,48087681.0,AAPL.O
267,2023-12-28,193.58,34049898.0,AAPL.O
268,2023-12-29,192.53,42672148.0,AAPL.O
269,2023-02-10,151.01,57450708.0,AAPL.O
270,2023-02-13,153.85,62199013.0,AAPL.O
271,2023-02-14,153.2,61707573.0,AAPL.O
272,2023-02-15,155.33,65669252.0,AAPL.O
273,2023-02-16,153.71,68167942.0,AAPL.O
274,2023-02-17,152.55,59144118.0,AAPL.O
275,2023-02-21,148.48,58867230.0,AAPL.O
276,2023-02-22,148.91,51011305.0,AAPL.O
277,2023-02-23,149.4,48394249.0,AAPL.O
278,2023-02-24,146.71,55469606.0,AAPL.O
279,2023-02-27,147.92,44998470.0,AAPL.O
280,2023-02-28,147.41,50546998.0,AAPL.O
281,2023-03-01,145.31,55478991.0,AAPL.O
282,2023-03-02,145.91,52279761.0,AAPL.O
283,2023-03-03,151.03,70732297.0,AAPL.O
284,2023-03-06,153.83,87558028.0,AAPL.O
285,2024-01-02,185.64,82488674.0,AAPL.O
286,2024-01-03,184.25,58414460.0,AAPL.O
287,2024-01-04,181.91,71983570.0,AAPL.O
288,2024-01-05,181.18,62379661.0,AAPL.O
289,2024-01-08,185.56,59144470.0,AAPL.O
290,2024-01-09,185.14,42841809.0,AAPL.O
291,2024-01-10,186.19,46792908.0,AAPL.O
292,2024-01-11,185.59,49128408.0,AAPL.O
293,2024-01-12,185.92,40477782.0,AAPL.O
294,2024-01-16,183.63,65603041.0,AAPL.O
295,2024-01-17,182.68,47317433.0,AAPL.O
296,2024-01-18,188.63,78005754.0,AAPL.O
297,2024-01-19,191.56,68902985.0,AAPL.O
298,2024-01-22,193.89,60133852.0,AAPL.O
299,2024-01-23,195.18,42355590.0,AAPL.O
300,2024-01-24,194.5,53631316.0,AAPL.O
301,2024-01-25,194.17,54822126.0,AAPL.O
302,2024-01-26,192.42,44594011.0,AAPL.O
303,2024-01-29,191.73,47145622.0,AAPL.O
304,2024-01-30,188.04,55859370.0,AAPL.O
305,2024-01-31,184.4,55467803.0,AAPL.O
306,2024-02-01,186.86,64885408.0,AAPL.O
307,2024-02-02,185.85,102551680.0,AAPL.O
308,2024-02-05,187.68,69668820.0,AAPL.O
309,2024-02-06,189.3,43490759.0,AAPL.O
310,2024-02-07,189.41,53438955.0,AAPL.O
311,2024-02-08,188.32,40962046.0,AAPL.O
312,2024-02-09,188.85,45155216.0,AAPL.O
313,2024-02-12,187.15,41781934.0,AAPL.O
314,2024-02-13,185.04,56529529.0,AAPL.O
315,2024-02-14,184.15,54630517.0,AAPL.O
316,2024-02-15,183.86,65434496.0,AAPL.O
317,2024-02-16,182.31,49752465.0,AAPL.O
318,2024-02-20,181.56,53665553.0,AAPL.O
319,2024-02-21,182.32,41529674.0,AAPL.O
320,2024-02-22,184.37,52292208.0,AAPL.O
321,2024-02-23,182.52,45119677.0,AAPL.O
322,2024-02-26,181.16,40867421.0,AAPL.O
323,2024-02-27,182.63,54318851.0,AAPL.O
324,2024-02-28,181.42,48953939.0,AAPL.O
325,2024-02-29,180.75,136682600.0,AAPL.O
326,2024-03-01,179.66,73563082.0,AAPL.O
327,2024-03-04,175.1,81510101.0,AAPL.O
328,2024-03-05,170.12,95132355.0,AAPL.O
329,2024-03-06,169.12,68587707.0,AAPL.O
330,2024-03-07,169.0,71765061.0,AAPL.O
331,2024-03-08,170.73,76267041.0,AAPL.O
332,2024-03-11,172.75,60139473.0,AAPL.O
333,2024-03-12,173.23,59825372.0,AAPL.O
334,2024-03-13,171.13,52488692.0,AAPL.O
335,2024-03-14,173.0,72913507.0,AAPL.O
336,2024-03-15,172.62,121752699.0,AAPL.O
337,2024-03-18,173.72,75604184.0,AAPL.O
338,2024-03-19,176.08,55215244.0,AAPL.O
339,2024-03-20,178.67,53423102.0,AAPL.O
340,2024-03-21,171.37,106181270.0,AAPL.O
341,2024-03-22,172.28,71160138.0,AAPL.O
342,2024-03-25,170.85,54288328.0,AAPL.O
343,2024-03-26,169.71,57388449.0,AAPL.O
344,2024-03-27,173.31,60273265.0,AAPL.O
345,2024-03-28,171.48,65672690.0,AAPL.O
346,2024-04-01,170.03,46240500.0,AAPL.O
347,2024-04-02,168.84,49329481.0,AAPL.O
348,2024-04-03,169.65,47691715.0,AAPL.O
349,2024-04-04,168.82,53704386.0,AAPL.O
350,2024-04-05,169.58,42104826.0,AAPL.O
351,2024-04-08,168.45,37425513.0,AAPL.O
352,2024-04-09,169.67,42451209.0,AAPL.O
353,2024-04-10,167.78,49709336.0,AAPL.O
354,2024-04-11,175.04,91070275.0,AAPL.O
355,2024-04-12,176.55,101670886.0,AAPL.O
356,2024-04-15,172.69,73531773.0,AAPL.O
357,2024-04-16,169.38,73711235.0,AAPL.O
358,2024-04-17,168.0,50901210.0,AAPL.O
359,2024-04-18,167.04,43122903.0,AAPL.O
360,2024-04-19,165.0,68149377.0,AAPL.O
361,2024-04-22,165.84,48116443.0,AAPL.O
362,2024-04-23,166.9,49537761.0,AAPL.O
363,2024-04-24,169.02,48251835.0,AAPL.O
364,2024-04-25,169.89,50558329.0,AAPL.O
365,2024-04-26,169.3,44838354.0,AAPL.O
366,2024-04-29,173.5,68169419.0,AAPL.O
367,2024-04-30,170.33,65934776.0,AAPL.O
368,2024-05-01,169.3,50383147.0,AAPL.O
369,2024-05-02,173.03,94214915.0,AAPL.O
370,2024-05-03,183.38,163224110.0,AAPL.O
371,2024-05-06,181.71,78569667.0,AAPL.O
372,2024-05-07,182.4,77305771.0,AAPL.O
373,2024-05-08,182.74,45057087.0,AAPL.O
374,2024-05-09,184.57,48982972.0,AAPL.O
375,2024-05-10,183.05,50759496.0,AAPL.O
376,2024-05-13,186.28,72044809.0,AAPL.O
377,2024-05-14,187.43,52393619.0,AAPL.O
378,2024-05-15,189.72,70399988.0,AAPL.O
379,2024-05-16,189.84,52845230.0,AAPL.O
380,2024-05-17,189.87,41282925.0,AAPL.O
381,2024-05-20,191.04,44361275.0,AAPL.O
382,2024-05-21,192.35,42309401.0,AAPL.O
383,2024-05-22,190.9,34648547.0,AAPL.O
384,2024-05-23,186.88,51005924.0,AAPL.O
385,2024-05-24,189.98,36326975.0,AAPL.O
386,2024-05-28,189.99,52280051.0,AAPL.O
387,2024-05-29,190.29,53068016.0,AAPL.O
388,2024-05-30,191.29,49947941.0,AAPL.O
389,2024-05-31,192.25,75158277.0,AAPL.O
390,2024-06-03,194.03,50080539.0,AAPL.O
391,2024-06-04,194.35,47471445.0,AAPL.O
392,2024-06-05,195.87,54156785.0,AAPL.O
393,2024-06-06,194.48,41181753.0,AAPL.O
394,2024-06-07,196.89,53103912.0,AAPL.O
395,2024-06-10,193.12,97262077.0,AAPL.O
396,2024-06-11,207.15,172373300.0,AAPL.O
397,2024-06-12,213.07,198134290.0,AAPL.O
398,2024-06-13,214.24,97862729.0,AAPL.O
399,2024-06-14,212.49,70122748.0,AAPL.O
400,2024-06-17,216.67,93728300.0,AAPL.O
401,2024-06-18,214.29,79943254.0,AAPL.O
402,2024-06-20,209.68,86172451.0,AAPL.O
403,2024-06-21,207.49,246421350.0,AAPL.O
404,2024-06-24,208.14,80727006.0,AAPL.O
405,2024-06-25,209.07,56713868.0,AAPL.O
406,2024-06-26,213.25,66213186.0,AAPL.O
407,2024-06-27,214.1,49772707.0,AAPL.O
408,2024-06-28,210.62,82542718.0,AAPL.O
409,2024-07-01,216.75,60402929.0,AAPL.O
410,2024-07-02,220.27,58046178.0,AAPL.O
411,2024-07-03,221.55,37369801.0,AAPL.O
412,2024-07-05,226.34,60412408.0,AAPL.O
413,2024-07-08,227.82,59085861.0,AAPL.O
414,2024-07-09,228.68,48169822.0,AAPL.O
415,2024-07-10,232.98,62627687.0,AAPL.O
416,2024-07-11,227.57,64710617.0,AAPL.O
417,2024-07-12,230.54,53046527.0,AAPL.O
418,2024-07-15,234.4,62631252.0,AAPL.O
419,2024-07-16,234.82,43234278.0,AAPL.O
420,2024-07-17,228.88,57345884.0,AAPL.O
421,2024-07-18,224.18,66034585.0,AAPL.O
422,2024-07-19,224.31,49151453.0,AAPL.O
423,2024-07-22,223.96,48201835.0,AAPL.O
424,2024-07-23,225.01,39960260.0,AAPL.O
425,2024-07-24,218.54,61777576.0,AAPL.O
426,2024-07-25,217.49,51391199.0,AAPL.O
427,2024-07-26,217.96,41601345.0,AAPL.O
428,2024-07-29,218.24,36311778.0,AAPL.O
429,2024-07-30,218.8,41643840.0,AAPL.O
430,2024-07-31,222.08,50036262.0,AAPL.O
431,2024-08-01,218.36,62500996.0,AAPL.O
432,2024-08-02,219.86,105568560.0,AAPL.O
433,2024-08-05,209.27,119548589.0,AAPL.O
434,2024-08-06,207.23,69660488.0,AAPL.O
435,2024-08-07,209.82,63516417.0,AAPL.O
436,2024-08-08,213.31,47161149.0,AAPL.O
437,2024-08-09,216.24,42201646.0,AAPL.O
438,2024-08-12,217.53,38028092.0,AAPL.O
439,2024-08-13,221.27,44155331.0,AAPL.O
440,2024-08-14,221.72,41960574.0,AAPL.O
441,2024-08-15,224.72,46414013.0,AAPL.O
442,2024-08-16,226.05,44340240.0,AAPL.O
443,2024-08-19,225.89,40687813.0,AAPL.O
444,2024-08-20,226.51,30299033.0,AAPL.O
445,2024-08-21,226.4,34765480.0,AAPL.O
446,2024-08-22,224.53,43695321.0,AAPL.O
447,2024-08-23,226.84,38677250.0,AAPL.O
448,2024-08-26,227.18,30602208.0,AAPL.O
449,2024-08-27,228.03,35934559.0,AAPL.O
450,2024-08-28,226.49,38052167.0,AAPL.O
451,2024-08-29,229.79,51906297.0,AAPL.O
452,2024-08-30,229.0,52990770.0,AAPL.O
453,2024-09-03,222.77,50190574.0,AAPL.O
454,2024-09-04,220.85,43840196.0,AAPL.O
455,2024-09-05,222.38,36615398.0,AAPL.O
456,2024-09-06,220.82,48423011.0,AAPL.O
457,2024-09-09,220.91,67179965.0,AAPL.O
458,2024-09-10,220.11,51591033.0,AAPL.O
459,2024-09-11,222.66,44587072.0,AAPL.O
460,2024-09-12,222.77,37498225.0,AAPL.O
461,2024-09-13,222.5,36766619.0,AAPL.O
462,2024-09-16,216.32,59357427.0,AAPL.O
463,2024-09-17,216.79,45519339.0,AAPL.O
464,2024-09-18,220.69,59894928.0,AAPL.O
465,2024-09-19,228.87,66781315.0,AAPL.O
466,2024-09-20,228.2,318679890.0,AAPL.O
467,2024-09-23,226.47,54146023.0,AAPL.O
468,2024-09-24,227.37,43556068.0,AAPL.O
469,2024-09-25,226.37,42308715.0,AAPL.O
470,2024-09-26,227.52,36636707.0,AAPL.O
471,2024-09-27,227.79,34025967.0,AAPL.O
472,2024-09-30,233.0,54793391.0,AAPL.O
473,2024-10-01,226.21,63285048.0,AAPL.O
474,2024-10-07,221.69,39505354.0,AAPL.O
475,2024-10-08,225.77,31855693.0,AAPL.O
476,2024-10-09,229.54,33591091.0,AAPL.O
477,2024-10-10,229.04,28183544.0,AAPL.O
478,2024-10-11,227.55,31759188.0,AAPL.O
479,2024-10-14,231.3,39882085.0,AAPL.O
480,2024-10-15,233.85,64751367.0,AAPL.O
481,2024-10-16,231.78,34082240.0,AAPL.O
482,2024-10-17,232.15,32993810.0,AAPL.O
483,2024-10-18,235.0,46431472.0,AAPL.O
484,2024-10-21,236.48,36254470.0,AAPL.O
485,2024-10-22,235.86,38846578.0,AAPL.O
486,2024-10-23,230.76,52286979.0,AAPL.O
487,2024-10-24,230.57,31109503.0,AAPL.O
488,2024-10-25,231.41,38802304.0,AAPL.O
489,2024-10-28,233.4,36087134.0,AAPL.O
490,2024-10-29,233.67,35417247.0,AAPL.O
491,2024-10-30,230.1,47070907.0,AAPL.O
492,2024-10-31,225.91,64370086.0,AAPL.O
493,2024-11-01,222.91,65276741.0,AAPL.O
494,2024-11-04,222.01,44944468.0,AAPL.O
495,2024-11-05,223.45,28111338.0,AAPL.O
496,2024-11-06,222.72,54561121.0,AAPL.O
497,2024-11-07,227.48,42137691.0,AAPL.O
498,2024-11-08,226.96,38328824.0,AAPL.O
3,2024-11-08,0.13930486870516126,inf,CNY/USD
4,2024-11-07,0.1400324875371086,inf,CNY/USD
5,2024-11-06,0.13931069070240448,inf,CNY/USD
6,2024-11-05,0.14075189663180712,inf,CNY/USD
7,2024-11-04,0.14085498978801325,inf,CNY/USD
8,2024-11-01,0.1404218271688151,inf,CNY/USD
9,2024-10-31,0.14049284891399028,inf,CNY/USD
10,2024-10-30,0.14054813773717498,inf,CNY/USD
11,2024-10-29,0.14025048737044363,inf,CNY/USD
12,2024-10-28,0.14034299828781543,inf,CNY/USD
13,2024-10-25,0.14045141083442184,inf,CNY/USD
14,2024-10-24,0.14046127482653034,inf,CNY/USD
15,2024-10-23,0.14034693762982092,inf,CNY/USD
16,2024-10-22,0.14039028499227854,inf,CNY/USD
17,2024-10-21,0.14047114020424503,inf,CNY/USD
18,2024-10-18,0.14081532070689293,inf,CNY/USD
19,2024-10-17,0.1403784603290471,inf,CNY/USD
20,2024-10-16,0.14046522081132712,inf,CNY/USD
21,2024-10-15,0.14046127482653034,inf,CNY/USD
22,2024-10-14,0.14110342881332016,inf,CNY/USD
23,2024-10-11,0.14151076896951859,inf,CNY/USD
24,2024-10-10,0.14126289023873428,inf,CNY/USD
25,2024-10-09,0.14124293785310735,inf,CNY/USD
26,2024-10-08,0.14165309157872372,inf,CNY/USD
27,2024-10-07,0.14249886000911993,inf,CNY/USD
28,2024-10-04,0.14249886000911993,inf,CNY/USD
29,2024-10-03,0.14249886000911993,inf,CNY/USD
30,2024-10-02,0.14249886000911993,inf,CNY/USD
31,2024-10-01,0.14249886000911993,inf,CNY/USD
32,2024-09-30,0.14249886000911993,inf,CNY/USD
33,2024-09-27,0.1426330052774212,inf,CNY/USD
34,2024-09-26,0.14264114341140557,inf,CNY/USD
35,2024-09-25,0.14221716561188935,inf,CNY/USD
36,2024-09-24,0.14221109815409996,inf,CNY/USD
37,2024-09-23,0.1418278776876383,inf,CNY/USD
38,2024-09-20,0.141833912488476,inf,CNY/USD
39,2024-09-19,0.14149274849663954,inf,CNY/USD
40,2024-09-18,0.14121900242896684,inf,CNY/USD
41,2024-09-17,0.14098406880022557,inf,CNY/USD
42,2024-09-16,0.14098406880022557,inf,CNY/USD
43,2024-09-13,0.14098406880022557,inf,CNY/USD
44,2024-09-12,0.14050469285674141,inf,CNY/USD
45,2024-09-11,0.14046522081132712,inf,CNY/USD
46,2024-09-10,0.14043957587248088,inf,CNY/USD
47,2024-09-09,0.1405817271871002,inf,CNY/USD
48,2024-09-06,0.14109148371804278,inf,CNY/USD
49,2024-09-05,0.141001959927243,inf,CNY/USD
50,2024-09-04,0.14060940114456053,inf,CNY/USD
51,2024-09-03,0.140431687005856,inf,CNY/USD
52,2024-09-02,0.1405086412814388,inf,CNY/USD
53,2024-08-30,0.14104372355430184,inf,CNY/USD
54,2024-08-29,0.14090063687087867,inf,CNY/USD
55,2024-08-28,0.1403607270685662,inf,CNY/USD
56,2024-08-27,0.14036269720958958,inf,CNY/USD
57,2024-08-26,0.14042577093748246,inf,CNY/USD
58,2024-08-23,0.14036269720958958,inf,CNY/USD
59,2024-08-22,0.13997760358342665,inf,CNY/USD
60,2024-08-21,0.1401659564924871,inf,CNY/USD
61,2024-08-20,0.14021312394840157,inf,CNY/USD
62,2024-08-19,0.14006975473785946,inf,CNY/USD
63,2024-08-16,0.13957902964658592,inf,CNY/USD
64,2024-08-15,0.13940390888560517,inf,CNY/USD
65,2024-08-14,0.14009133955338882,inf,CNY/USD
66,2024-08-13,0.13976045058769268,inf,CNY/USD
67,2024-08-12,0.13938447814451382,inf,CNY/USD
68,2024-08-09,0.13954786491766674,inf,CNY/USD
69,2024-08-08,0.13937864997839633,inf,CNY/USD
70,2024-08-07,0.13935340022296544,inf,CNY/USD
71,2024-08-06,0.1397370149378869,inf,CNY/USD
72,2024-08-05,0.1402524544179523,inf,CNY/USD
73,2024-08-02,0.13966480446927373,inf,CNY/USD
74,2024-08-01,0.1380433732278682,inf,CNY/USD
75,2024-07-31,0.13851758480739132,inf,CNY/USD
76,2024-07-30,0.13791011019017804,inf,CNY/USD
77,2024-07-29,0.13774673884595784,inf,CNY/USD
78,2024-07-26,0.13792722959366638,inf,CNY/USD
79,2024-07-25,0.13829345871940257,inf,CNY/USD
80,2024-07-24,0.13769363166953527,inf,CNY/USD
81,2024-07-23,0.13746082366525542,inf,CNY/USD
82,2024-07-22,0.13748350197976242,inf,CNY/USD
83,2024-07-19,0.13756104271270375,inf,CNY/USD
84,2024-07-18,0.13774104683195593,inf,CNY/USD
85,2024-07-17,0.13772776729516437,inf,CNY/USD
86,2024-07-16,0.13757996835660727,inf,CNY/USD
87,2024-07-15,0.1377562265814415,inf,CNY/USD
88,2024-07-12,0.13793103448275862,inf,CNY/USD
89,2024-07-11,0.13778659611992944,inf,CNY/USD
90,2024-07-10,0.1374400417817727,inf,CNY/USD
91,2024-07-09,0.13750429700928155,inf,CNY/USD
92,2024-07-08,0.13758375411031465,inf,CNY/USD
93,2024-07-05,0.13758943313153552,inf,CNY/USD
94,2024-07-04,0.13761215390543294,inf,CNY/USD
95,2024-07-03,0.13755347391298367,inf,CNY/USD
96,2024-07-02,0.13752888106502364,inf,CNY/USD
97,2024-07-01,0.13758375411031465,inf,CNY/USD
98,2024-06-28,0.1376045794804051,inf,CNY/USD
99,2024-06-27,0.137574290116663,inf,CNY/USD
100,2024-06-26,0.1376159414306553,inf,CNY/USD
101,2024-06-25,0.1376860482727285,inf,CNY/USD
102,2024-06-24,0.1377676135893974,inf,CNY/USD
103,2024-06-21,0.13772397361208666,inf,CNY/USD
104,2024-06-20,0.1377334582116688,inf,CNY/USD
105,2024-06-19,0.13779988700409265,inf,CNY/USD
106,2024-06-18,0.1378492756020567,inf,CNY/USD
107,2024-06-17,0.1378150797260236,inf,CNY/USD
108,2024-06-14,0.13782267734333006,inf,CNY/USD
109,2024-06-13,0.1378891922451118,inf,CNY/USD
110,2024-06-12,0.13815971262779772,inf,CNY/USD
111,2024-06-11,0.13784737538597264,inf,CNY/USD
112,2024-06-07,0.1379786133149362,inf,CNY/USD
113,2024-06-06,0.13803194059105278,inf,CNY/USD
114,2024-06-05,0.1379767095314311,inf,CNY/USD
115,2024-06-04,0.13813490254582625,inf,CNY/USD
116,2024-06-03,0.13808340237503453,inf,CNY/USD
117,2024-05-31,0.13809293654629565,inf,CNY/USD
118,2024-05-30,0.13827816034735474,inf,CNY/USD
119,2024-05-29,0.13795196512574323,inf,CNY/USD
120,2024-05-28,0.13803003533568906,inf,CNY/USD
121,2024-05-27,0.13804527885146328,inf,CNY/USD
122,2024-05-24,0.13807386952019332,inf,CNY/USD
123,2024-05-23,0.13809293654629565,inf,CNY/USD
124,2024-05-22,0.1381043792898673,inf,CNY/USD
125,2024-05-21,0.13816734829225158,inf,CNY/USD
126,2024-05-20,0.13822846400530797,inf,CNY/USD
127,2024-05-17,0.1384389622615389,inf,CNY/USD
128,2024-05-16,0.13854061318075395,inf,CNY/USD
129,2024-05-15,0.13852334118298934,inf,CNY/USD
130,2024-05-14,0.13825521913452232,inf,CNY/USD
131,2024-05-13,0.1382628653596217,inf,CNY/USD
132,2024-05-10,0.1383872351614287,inf,CNY/USD
133,2024-05-09,0.13850799191113328,inf,CNY/USD
134,2024-05-08,0.1384255478191055,inf,CNY/USD
135,2024-05-07,0.13854061318075395,inf,CNY/USD
136,2024-05-06,0.13873858875107523,inf,CNY/USD
137,2024-04-30,0.13811963923150233,inf,CNY/USD
138,2024-04-29,0.13827816034735474,inf,CNY/USD
139,2024-04-26,0.13799955840141312,inf,CNY/USD
140,2024-04-25,0.13813490254582625,inf,CNY/USD
141,2024-04-24,0.1380071763731714,inf,CNY/USD
142,2024-04-23,0.13803003533568906,inf,CNY/USD
143,2024-04-22,0.13806433798149936,inf,CNY/USD
144,2024-04-19,0.13811582392994765,inf,CNY/USD
145,2024-04-18,0.13815589511204443,inf,CNY/USD
146,2024-04-17,0.13815207780725022,inf,CNY/USD
147,2024-04-16,0.1381788033715628,inf,CNY/USD
148,2024-04-15,0.1381635303545276,inf,CNY/USD
149,2024-04-12,0.13817689405977532,inf,CNY/USD
150,2024-04-11,0.13817307559448966,inf,CNY/USD
151,2024-04-10,0.13823610727121924,inf,CNY/USD
152,2024-04-09,0.1382819846230433,inf,CNY/USD
153,2024-04-08,0.13830110917489558,inf,CNY/USD
154,2024-04-03,0.13825521913452232,inf,CNY/USD
155,2024-04-02,0.13827433628318583,inf,CNY/USD
156,2024-04-01,0.13830302192102897,inf,CNY/USD
157,2024-03-29,0.13849840034347605,inf,CNY/USD
158,2024-03-28,0.13838532008524534,inf,CNY/USD
159,2024-03-27,0.1383700013837,inf,CNY/USD
160,2024-03-26,0.1385502105963201,inf,CNY/USD
161,2024-03-25,0.1386924079775873,inf,CNY/USD
162,2024-03-22,0.13832597900211638,inf,CNY/USD
163,2024-03-21,0.13890239328823636,inf,CNY/USD
164,2024-03-20,0.1389043227025225,inf,CNY/USD
165,2024-03-19,0.1389062521704102,inf,CNY/USD
166,2024-03-18,0.1389255497978633,inf,CNY/USD
167,2024-03-15,0.13897768018456236,inf,CNY/USD
168,2024-03-14,0.13902018573096814,inf,CNY/USD
169,2024-03-13,0.13915754025131852,inf,CNY/USD
170,2024-03-12,0.1392757660167131,inf,CNY/USD
171,2024-03-11,0.1392369813422445,inf,CNY/USD
172,2024-03-08,0.1391691601141187,inf,CNY/USD
173,2024-03-07,0.13903178266551736,inf,CNY/USD
174,2024-03-06,0.13894485278792848,inf,CNY/USD
175,2024-03-05,0.1389564371569513,inf,CNY/USD
176,2024-03-04,0.13891397057802105,inf,CNY/USD
177,2024-03-01,0.13896609227348528,inf,CNY/USD
178,2024-02-29,0.1391265634347566,inf,CNY/USD
179,2024-02-28,0.1389352006224297,inf,CNY/USD
180,2024-02-27,0.13893327035025077,inf,CNY/USD
181,2024-02-26,0.13894485278792848,inf,CNY/USD
182,2024-02-23,0.13898154325105627,inf,CNY/USD
183,2024-02-22,0.13899699766485044,inf,CNY/USD
184,2024-02-21,0.1390994700310192,inf,CNY/USD
185,2024-02-20,0.1390723871775259,inf,CNY/USD
186,2024-02-19,0.13893713094824592,inf,CNY/USD
187,2024-02-09,0.13902598395640145,inf,CNY/USD
188,2024-02-08,0.1389564371569513,inf,CNY/USD
189,2024-02-07,0.13900086180534318,inf,CNY/USD
190,2024-02-06,0.13906658508093675,inf,CNY/USD
191,2024-02-05,0.13892361979383736,inf,CNY/USD
192,2024-02-02,0.13904338153503892,inf,CNY/USD
193,2024-02-01,0.13927770581762977,inf,CNY/USD
194,2024-01-31,0.13952255382082512,inf,CNY/USD
195,2024-01-30,0.13936311058462825,inf,CNY/USD
196,2024-01-29,0.13927770581762977,inf,CNY/USD
197,2024-01-26,0.1393475746554631,inf,CNY/USD
198,2024-01-25,0.13948946854512484,inf,CNY/USD
199,2024-01-24,0.1398308047262812,inf,CNY/USD
200,2024-01-23,0.13943112102621305,inf,CNY/USD
201,2024-01-22,0.13904338153503892,inf,CNY/USD
202,2024-01-19,0.13902211841904047,inf,CNY/USD
203,2024-01-18,0.13896416114284124,inf,CNY/USD
204,2024-01-17,0.13896609227348528,inf,CNY/USD
205,2024-01-16,0.1390781897582821,inf,CNY/USD
206,2024-01-15,0.13944862015590356,inf,CNY/USD
207,2024-01-12,0.13953812879369287,inf,CNY/USD
208,2024-01-11,0.13952839402818473,inf,CNY/USD
209,2024-01-10,0.13944862015590356,inf,CNY/USD
210,2024-01-09,0.13950114390938007,inf,CNY/USD
211,2024-01-08,0.1397819401733296,inf,CNY/USD
212,2024-01-05,0.14006583094054206,inf,CNY/USD
213,2024-01-04,0.139686264649597,inf,CNY/USD
214,2024-01-03,0.1398660083639873,inf,CNY/USD
215,2024-01-02,0.14000504018144652,inf,CNY/USD
216,2023-12-29,0.14088872608413874,inf,CNY/USD
217,2023-12-28,0.14068655036578503,inf,CNY/USD
218,2023-12-27,0.14004621525103284,inf,CNY/USD
219,2023-12-26,0.13999328032254452,inf,CNY/USD
220,2023-12-25,0.1401325654068749,inf,CNY/USD
221,2023-12-22,0.14022295449765126,inf,CNY/USD
222,2023-12-21,0.14009330213922472,inf,CNY/USD
223,2023-12-20,0.1401443486791395,inf,CNY/USD
224,2023-12-19,0.14027803105755607,inf,CNY/USD
225,2023-12-18,0.1401836405691456,inf,CNY/USD
226,2023-12-15,0.14049087511766112,inf,CNY/USD
227,2023-12-14,0.1406707179833446,inf,CNY/USD
